1 33.868421
2 35.119210
4 26.167914
6 43.817001
8 20.915123
10 14.152554
12 17.882740
14 13.556146
16 20.142999
18 20.253654
20 21.642927
22 14.692621
24 11.181001
26 10.133429
28 10.373942
30 11.825773
32 18.506240
34 12.274823
36 9.750697
38 9.979352
40 10.370679
42 8.901343
44 9.421471
46 8.939544
48 8.482054
50 6.003291
52 6.944993
54 7.533840
56 5.673230
58 9.581427
60 6.631562
62 6.646507
64 6.283685
66 5.003485
68 5.913399
70 7.532519
72 4.195276
74 5.626040
76 5.321518
78 5.154983
80 5.265188
82 5.053362
84 4.775380
86 4.748376
88 3.628161
90 4.684712
92 4.341270
94 4.153036
96 5.942451
98 3.426741
100 4.015540
102 3.998387
104 3.892959
106 3.914496
108 5.442272
110 3.809251
112 3.106882
114 3.405206
116 3.370752
118 3.501793
120 4.731652
122 3.347425
124 2.985919
126 3.473557
128 3.435545
130 3.570735
132 3.242139
134 4.268984
136 3.275133
138 3.227885
140 3.864009
142 3.766146
144 2.868347
146 3.295791
148 2.444222
150 3.830689
152 3.744989
154 3.761759
156 3.397307
158 3.344373
160 2.669232
162 3.459895
164 3.729561
166 3.668587
168 3.476406
170 2.760203
172 3.085491
174 3.514099
176 3.570138
178 3.402029
180 3.979219
182 2.982821
184 2.341430
186 3.040813
188 3.589697
190 3.286488
192 3.577574
194 3.229412
196 1.614563
198 2.994487
200 3.435517
202 3.166915
204 3.338117
206 2.986579
208 3.034908
210 2.360180
212 2.616984
214 3.116706
216 2.913102
218 2.932175
220 2.831016
222 2.160214
224 2.661215
226 2.965763
228 3.027595
230 2.912060
232 2.851109
234 2.125089
236 2.660421
238 2.786082
240 2.734500
242 5.133609
244 4.870384
246 4.501262
248 4.838621
250 4.829700
252 5.655619
254 5.058691
256 5.652656
258 4.640054
260 4.428564
262 4.951745
264 5.514582
266 5.677706
268 5.418678
270 5.125421
272 4.898160
274 4.949534
276 5.498724
278 5.725510
280 5.549003
282 5.609573
284 4.792083
286 5.095658
288 5.333517
290 4.874194
292 5.118346
294 5.454552
296 4.556411
298 4.557585
300 4.850704
302 5.252141
304 5.670084
306 4.740780
308 5.377342
310 4.950376
312 4.612360
314 5.154017
316 6.225862
318 5.443707
320 5.219825
322 4.774949
324 4.430571
326 5.453884
328 5.908077
330 5.394705
332 5.013908
334 5.198329
336 4.212822
338 5.229527
340 5.216243
342 5.197816
344 5.762227
346 4.323867
348 4.302384
350 4.827481
352 5.610729
354 5.192015
356 4.975193
358 5.160907
360 4.498779
362 4.784984
364 5.306839
366 5.330144
368 5.040024
370 5.034023
372 5.048700
374 5.071726
376 5.076125
378 5.548013
380 5.955271
382 5.439235
384 5.393351
386 4.922764
388 4.658499
390 5.184022
392 5.982110
394 5.351059
396 5.254467
398 5.403536
400 4.460012
402 5.045699
404 5.873335
406 5.076864
408 5.474996
410 5.360124
412 4.624158
414 4.852474
416 5.565968
418 5.310311
420 4.896761
422 5.039672
424 4.722550
426 4.993745
428 5.219533
430 5.164614
432 5.462521
434 4.989885
436 5.435316
438 5.058288
440 5.031787
442 5.723869
444 5.715072
446 5.616451
448 5.508461
450 5.134216
452 5.552623
454 5.347753
456 5.654395
458 5.516040
460 5.092680
462 5.116291
464 5.065762
466 5.548235
468 5.717889
470 5.505222
472 5.569147
474 5.094171
476 4.807454
478 5.156659
480 5.702342
482 5.328402
484 5.282922
486 5.613766
488 5.361495
490 5.240993
492 5.958749
494 5.570718
496 5.358427
498 5.567105
