1 219.729109
2 108.812153
3 72.766719
4 54.464957
5 45.236613
6 37.625987
7 32.275638
8 28.263453
9 25.973249
10 23.487695
11 21.372911
12 19.584794
13 22.651486
14 21.412361
15 20.019508
16 18.786132
17 17.678551
18 16.732178
19 15.899889
20 15.066336
21 14.366047
22 13.710259
23 13.127520
24 24.548972
