100 6.798252
110 5.468551
120 5.595413
130 5.232648
140 4.859578
150 5.115056
160 4.807529
170 4.534304
180 4.662014
190 4.452753
200 4.255279
210 4.096619
220 3.921587
230 3.772470
240 7.372619
